1, 2.302585092994046 
1, 2.995732273553991 
1, 3.912023005428146 
1, 4.605170185988092 
1, 5.298317366548036 
1, 6.214608098422191 
1, 6.907755278982137 
1, 7.600902459542082 
1, 8.517193191416236 
1, 9.210340371976182 
1, 9.903487552536127 
1, 10.819778284410283 
1, 11.512925464970229 
1, 12.206072645530172 
1, 13.12236337740433 
1, 13.815510557964275 
1, 14.50865773852422 
1, 15.424948470398373 
1, 16.11809565095832 
2, 2.302585092994046 
2, 2.995732273553991 
2, 3.912023005428146 
2, 4.605170185988092 
2, 5.298317366548036 
2, 6.214608098422191 
2, 6.907755278982137 
2, 7.600902459542082 
2, 8.517193191416236 
2, 9.210340371976182 
2, 9.903487552536127 
2, 10.819778284410283 
2, 11.512925464970229 
2, 12.206072645530172 
2, 13.12236337740433 
2, 13.815510557964275 
2, 14.50865773852422 
2, 15.424948470398373 
2, 16.11809565095832 
3, 2.302585092994046 
3, 2.995732273553991 
3, 3.912023005428146 
3, 4.605170185988092 
3, 5.298317366548036 
3, 6.214608098422191 
3, 6.907755278982137 
3, 7.600902459542082 
3, 8.517193191416236 
3, 9.210340371976182 
3, 9.903487552536127 
3, 10.819778284410283 
3, 11.512925464970229 
3, 12.206072645530172 
3, 13.12236337740433 
3, 13.815510557964275 
3, 14.50865773852422 
3, 15.424948470398373 
3, 16.11809565095832 
4, 2.302585092994046 
4, 2.995732273553991 
4, 3.912023005428146 
4, 4.605170185988092 
4, 5.298317366548036 
4, 6.214608098422191 
4, 6.907755278982137 
4, 7.600902459542082 
4, 8.517193191416236 
4, 9.210340371976182 
4, 9.903487552536127 
4, 10.819778284410283 
4, 11.512925464970229 
4, 12.206072645530172 
4, 13.12236337740433 
4, 13.815510557964275 
4, 14.50865773852422 
4, 15.424948470398373 
4, 16.11809565095832 
5, 2.302585092994046 
5, 2.995732273553991 
5, 3.912023005428146 
5, 4.605170185988092 
5, 5.298317366548036 
5, 6.214608098422191 
5, 6.907755278982137 
5, 7.600902459542082 
5, 8.517193191416236 
5, 9.210340371976182 
5, 9.903487552536127 
5, 10.819778284410283 
5, 11.512925464970229 
5, 12.206072645530172 
5, 13.12236337740433 
5, 13.815510557964275 
5, 14.50865773852422 
5, 15.424948470398373 
5, 16.11809565095832 
