8,10.90077591,10.85098076,10.49647141,9.9799366,9.078466415,6.903095245,5.70140934,4.19944334,3.659094095,3.429069996,3.31804657,10.87452507,10.78417969,10.22155571,9.566633224,8.400260925,6.56415081,5.449127197,3.968462706,3.478060722,3.246434212,3.130359411,10.83869362,10.70221901,9.955713272,9.251585007,7.982941151,6.448254585,5.334870338,3.875451565,3.428151608,3.18492651,3.058678865,10.84351635,10.68950653,9.865879059,9.159929276,7.875741005,6.417348862,5.306429386,3.856102705,3.406082392,3.163263559,3.031014442,10.88366413,10.60306072,9.461827278,8.726484299,7.450293541,6.293023109,5.196150303,3.724739552,3.26406908,3.001214266,2.872549057
10,10.83068657,10.77039337,10.38788033,9.933807373,9.041290283,6.897161484,5.698474884,4.156173706,3.605892658,3.384728432,3.328551292,10.86178875,10.74670601,10.12937927,9.526963234,8.353712082,6.541400433,5.459786415,3.930864334,3.469222307,3.224561691,3.089962959,10.82422447,10.66426086,9.927823067,9.304491997,8.020478249,6.443593025,5.348986626,3.85404563,3.378332138,3.136683941,2.992375374,10.83281803,10.65556335,9.843851089,9.200154305,7.912465572,6.41306448,5.324483395,3.838364363,3.368530035,3.100277901,2.984518528,10.7765522,10.42935562,9.328826904,8.661156654,7.389344692,6.321995258,5.169617176,3.69744873,3.225660086,2.983707905,2.815827131
12,10.85298347,10.77565384,10.37413216,9.952066422,9.046197891,6.864738464,5.702897549,4.108857155,3.548518181,3.362651825,3.209475517,10.82294559,10.68054104,10.03505135,9.488401413,8.344530106,6.560220718,5.474133015,3.936491966,3.427472115,3.178123474,3.052859068,10.78462696,10.59144211,9.797743797,9.224315643,7.970271587,6.4524436,5.369598389,3.825023174,3.349452734,3.105413437,2.965841532,10.72781181,10.52629185,9.723051071,9.146537781,7.875133514,6.429829121,5.34291935,3.814853191,3.331952333,3.088001251,2.940854549,10.67842484,10.29096222,9.290699959,8.673744202,7.419675827,6.308562279,5.194730282,3.709655285,3.207266331,2.939771891,2.808568001
24,10.75064087,10.63705826,10.20737267,9.847308159,8.985769272,6.87840271,5.764038086,4.086620331,3.48627758,3.214367151,3.085079432,10.70346069,10.49118805,9.8155756,9.398870468,8.276033401,6.586050987,5.550915718,3.904700518,3.351524115,3.078215837,2.921851158,10.61945343,10.33100891,9.570996284,9.159345627,7.957277775,6.474894524,5.438864231,3.825490713,3.294419765,3.006432056,2.876629591,10.48991966,10.18136597,9.410652161,9.001513481,7.808129787,6.44455719,5.439716339,3.770761967,3.249394178,2.981410027,2.829320908,10.37377548,9.914950371,9.135799408,8.706843376,7.283720493,6.354329586,5.27131176,3.651794672,3.162800074,2.877915859,2.701498508
32,10.71184158,10.5626812,10.10340881,9.776652336,8.939618111,6.893689156,5.780185699,4.109911919,3.4523561,3.176943064,3.032999516,10.58914661,10.3717556,9.7590065,9.350944519,8.278081894,6.579854012,5.541028976,3.894052982,3.332283497,3.041626453,2.899039268,10.47829342,10.19224167,9.476881981,9.086304665,7.906279564,6.476864815,5.455988884,3.804138422,3.255218983,2.98515749,2.830823421,10.47255898,10.16802025,9.452575684,9.063516617,7.857147217,6.483651161,5.388904095,3.77826643,3.23606348,2.956998348,2.802528858,10.16841698,9.720421791,9.072289467,8.642736435,7.338105202,6.3781147,5.277003765,3.6484828,3.138581753,2.853107214,2.698279381
48,10.64838886,10.49638653,10.07073402,9.766598701,8.955490112,6.914345741,5.794922352,4.121524811,3.410500526,3.111422539,2.965588093,10.549757,10.3072691,9.717905045,9.338504791,8.283037186,6.598405838,5.56842947,3.894157887,3.280338287,2.982315063,2.842921972,10.2584343,9.97218132,9.34826088,9.031684875,7.913993835,6.479444504,5.520640373,3.787627697,3.169395208,2.959304333,2.816707373,10.18797112,9.922159195,9.350513458,8.973577499,7.844054222,6.474626541,5.484964371,3.761798859,3.151428699,2.940966129,2.798448086,9.878818512,9.592120171,9.089829445,8.688486099,7.34766674,6.383212566,5.369754791,3.654807568,3.148773193,2.83138752,2.663280249
