5, 2.3, 
5,3.0, 
5,3.91, 
5,4.61, 
5,5.3, 
5,6.21, 
5,6.91, 
5,7.6, 
5,8.52, 
5,9.21, 
5,9.9, 
5,10.82, 
5,11.51, 
5,12.21, 
5,13.12, 
5,13.82, 
